name,length,count,frequency,rank,rank_bin
installJobs,11,4.0,0.00025469595670168737,11719.0,"(10000.0, 100000.0]"
groupCount,10,4.0,0.00025469595670168737,11720.0,"(10000.0, 100000.0]"
WEBSOCKET,9,4.0,0.00025469595670168737,11721.0,"(10000.0, 100000.0]"
goBack,6,4.0,0.00025469595670168737,11722.0,"(10000.0, 100000.0]"
MockAwareVerificationMode,25,4.0,0.00025469595670168737,11723.0,"(10000.0, 100000.0]"
onCreated,9,4.0,0.00025469595670168737,11724.0,"(10000.0, 100000.0]"
onCrawlStart,12,4.0,0.00025469595670168737,11725.0,"(10000.0, 100000.0]"
gr,2,4.0,0.00025469595670168737,11726.0,"(10000.0, 100000.0]"
metricKey,9,4.0,0.00025469595670168737,11727.0,"(10000.0, 100000.0]"
TIMEZONE_UTC,12,4.0,0.00025469595670168737,11728.0,"(10000.0, 100000.0]"
grab,4,4.0,0.00025469595670168737,11729.0,"(10000.0, 100000.0]"
ParsingException,16,4.0,0.00025469595670168737,11730.0,"(10000.0, 100000.0]"
onCopiedFrom,12,4.0,0.00025469595670168737,11731.0,"(10000.0, 100000.0]"
onConvert,9,4.0,0.00025469595670168737,11732.0,"(10000.0, 100000.0]"
metricsFactory,14,4.0,0.00025469595670168737,11733.0,"(10000.0, 100000.0]"
TOOLS,5,4.0,0.00025469595670168737,11734.0,"(10000.0, 100000.0]"
Paren,5,4.0,0.00025469595670168737,11735.0,"(10000.0, 100000.0]"
MockingProgressImpl,19,4.0,0.00025469595670168737,11736.0,"(10000.0, 100000.0]"
onChangeLogParsed,17,4.0,0.00025469595670168737,11737.0,"(10000.0, 100000.0]"
MockitoAnnotations,18,4.0,0.00025469595670168737,11738.0,"(10000.0, 100000.0]"
onCacheHit,10,4.0,0.00025469595670168737,11739.0,"(10000.0, 100000.0]"
onBinary,8,4.0,0.00025469595670168737,11740.0,"(10000.0, 100000.0]"
MatcherApplicationType,22,4.0,0.00025469595670168737,11741.0,"(10000.0, 100000.0]"
PluginManagerStaplerOverride,28,4.0,0.00025469595670168737,11742.0,"(10000.0, 100000.0]"
HystrixMetricsPublisherDefault,30,4.0,0.00025469595670168737,11743.0,"(10000.0, 100000.0]"
PrefPageConnectionClient,24,4.0,0.00025469595670168737,11744.0,"(10000.0, 100000.0]"
META_SEPARATE_CONNECTION,24,4.0,0.00025469595670168737,11745.0,"(10000.0, 100000.0]"
memberJson,10,4.0,0.00025469595670168737,11746.0,"(10000.0, 100000.0]"
getStringLength,15,4.0,0.00025469595670168737,11747.0,"(10000.0, 100000.0]"
METRICS_ROLLING_PERCENTILE_BUCKET_SIZE,38,4.0,0.00025469595670168737,11748.0,"(10000.0, 100000.0]"
pageDriver,10,4.0,0.00025469595670168737,11749.0,"(10000.0, 100000.0]"
getStubbingLookupListeners,26,4.0,0.00025469595670168737,11750.0,"(10000.0, 100000.0]"
pageConnections,15,4.0,0.00025469595670168737,11751.0,"(10000.0, 100000.0]"
METRICS_ROLLING_PERCENTILE_NUM_BUCKETS,38,4.0,0.00025469595670168737,11752.0,"(10000.0, 100000.0]"
METRICS_ROLLING_PERCENTILE_TIME_IN_MILLISECONDS,47,4.0,0.00025469595670168737,11753.0,"(10000.0, 100000.0]"
XXL_JOB_ACCESS_TOKEN,20,4.0,0.00025469595670168737,11754.0,"(10000.0, 100000.0]"
WrongTypeOfReturnValue,22,4.0,0.00025469595670168737,11755.0,"(10000.0, 100000.0]"
getSuperclassTypeParameter,26,4.0,0.00025469595670168737,11756.0,"(10000.0, 100000.0]"
pGroupKey,9,4.0,0.00025469595670168737,11757.0,"(10000.0, 100000.0]"
pCommandKey,11,4.0,0.00025469595670168737,11758.0,"(10000.0, 100000.0]"
XPathConstants,14,4.0,0.00025469595670168737,11759.0,"(10000.0, 100000.0]"
intervalSeconds,15,4.0,0.00025469595670168737,11760.0,"(10000.0, 100000.0]"
XMLScriptBuilder,16,4.0,0.00025469595670168737,11761.0,"(10000.0, 100000.0]"
XMLLanguageDriver,17,4.0,0.00025469595670168737,11762.0,"(10000.0, 100000.0]"
PreJava9DateFormatProvider,26,4.0,0.00025469595670168737,11763.0,"(10000.0, 100000.0]"
XML,3,4.0,0.00025469595670168737,11764.0,"(10000.0, 100000.0]"
getStrictness,13,4.0,0.00025469595670168737,11765.0,"(10000.0, 100000.0]"
pageId,6,4.0,0.00025469595670168737,11766.0,"(10000.0, 100000.0]"
getStorage,10,4.0,0.00025469595670168737,11767.0,"(10000.0, 100000.0]"
META_FILENAME,13,4.0,0.00025469595670168737,11768.0,"(10000.0, 100000.0]"
getSlowLoggingLevel,19,4.0,0.00025469595670168737,11769.0,"(10000.0, 100000.0]"
parameterTypeName,17,4.0,0.00025469595670168737,11770.0,"(10000.0, 100000.0]"
MAX_DEVICES,11,4.0,0.00025469595670168737,11771.0,"(10000.0, 100000.0]"
ZipArchiver,11,4.0,0.00025469595670168737,11772.0,"(10000.0, 100000.0]"
MAX_EVENTS_PER_SEND,19,4.0,0.00025469595670168737,11773.0,"(10000.0, 100000.0]"
parameterDefinitionNames,24,4.0,0.00025469595670168737,11774.0,"(10000.0, 100000.0]"
parameterClass,14,4.0,0.00025469595670168737,11775.0,"(10000.0, 100000.0]"
getSourceUuidBytes,18,4.0,0.00025469595670168737,11776.0,"(10000.0, 100000.0]"
paramXxlJobInfo,15,4.0,0.00025469595670168737,11777.0,"(10000.0, 100000.0]"
getSqlFragments,15,4.0,0.00025469595670168737,11778.0,"(10000.0, 100000.0]"
paramType1,10,4.0,0.00025469595670168737,11779.0,"(10000.0, 100000.0]"
MAX_STORAGE,11,4.0,0.00025469595670168737,11780.0,"(10000.0, 100000.0]"
medium,6,4.0,0.00025469595670168737,11781.0,"(10000.0, 100000.0]"
getStatement,12,4.0,0.00025469595670168737,11782.0,"(10000.0, 100000.0]"
META,4,4.0,0.00025469595670168737,11783.0,"(10000.0, 100000.0]"
XxlJobLogDao,12,4.0,0.00025469595670168737,11784.0,"(10000.0, 100000.0]"
mem,3,4.0,0.00025469595670168737,11785.0,"(10000.0, 100000.0]"
META_CLIENT_NAME_VALUE,22,4.0,0.00025469595670168737,11786.0,"(10000.0, 100000.0]"
XxlJobCompleter,15,4.0,0.00025469595670168737,11787.0,"(10000.0, 100000.0]"
ownerTask,9,4.0,0.00025469595670168737,11788.0,"(10000.0, 100000.0]"
getTimerDelayInMilliseconds,27,4.0,0.00025469595670168737,11789.0,"(10000.0, 100000.0]"
orderGroup,10,4.0,0.00025469595670168737,11790.0,"(10000.0, 100000.0]"
getUpdateInfo,13,4.0,0.00025469595670168737,11791.0,"(10000.0, 100000.0]"
WinpException,13,4.0,0.00025469595670168737,11792.0,"(10000.0, 100000.0]"
internal_static_textsecure_PubSubMessage_fieldAccessorTable,59,4.0,0.00025469595670168737,11793.0,"(10000.0, 100000.0]"
WindowsOSProcess,16,4.0,0.00025469595670168737,11794.0,"(10000.0, 100000.0]"
internal_static_textsecure_ProvisioningUuid_fieldAccessorTable,62,4.0,0.00025469595670168737,11795.0,"(10000.0, 100000.0]"
getUnsafe,9,4.0,0.00025469595670168737,11796.0,"(10000.0, 100000.0]"
MappedTypes,11,4.0,0.00025469595670168737,11797.0,"(10000.0, 100000.0]"
internal_static_textsecure_Envelope_fieldAccessorTable,54,4.0,0.00025469595670168737,11798.0,"(10000.0, 100000.0]"
MapperMethod,12,4.0,0.00025469595670168737,11799.0,"(10000.0, 100000.0]"
MapperProxy,11,4.0,0.00025469595670168737,11800.0,"(10000.0, 100000.0]"
getUpdateStateFile,18,4.0,0.00025469595670168737,11801.0,"(10000.0, 100000.0]"
WriterImpl,10,4.0,0.00025469595670168737,11802.0,"(10000.0, 100000.0]"
PluginWrapperAdministrativeMonitor,34,4.0,0.00025469595670168737,11803.0,"(10000.0, 100000.0]"
MapperRegistry,14,4.0,0.00025469595670168737,11804.0,"(10000.0, 100000.0]"
getUpdates,10,4.0,0.00025469595670168737,11805.0,"(10000.0, 100000.0]"
messageTime,11,4.0,0.00025469595670168737,11806.0,"(10000.0, 100000.0]"
origParamTypes,14,4.0,0.00025469595670168737,11807.0,"(10000.0, 100000.0]"
origName,8,4.0,0.00025469595670168737,11808.0,"(10000.0, 100000.0]"
MapperWrapper,13,4.0,0.00025469595670168737,11809.0,"(10000.0, 100000.0]"
PluginRegistry,14,4.0,0.00025469595670168737,11810.0,"(10000.0, 100000.0]"
orderIdFromRequestArgument,26,4.0,0.00025469595670168737,11811.0,"(10000.0, 100000.0]"
getUSDateTimeFormat,19,4.0,0.00025469595670168737,11812.0,"(10000.0, 100000.0]"
getTypes,8,4.0,0.00025469595670168737,11813.0,"(10000.0, 100000.0]"
Wizard,6,4.0,0.00025469595670168737,11814.0,"(10000.0, 100000.0]"
messageDbConfig,15,4.0,0.00025469595670168737,11815.0,"(10000.0, 100000.0]"
overshoot,9,4.0,0.00025469595670168737,11816.0,"(10000.0, 100000.0]"
getTotalExecutors,17,4.0,0.00025469595670168737,11817.0,"(10000.0, 100000.0]"
MR_JARFILE_CTOR_ARGS,20,4.0,0.00025469595670168737,11818.0,"(10000.0, 100000.0]"
overdue,7,4.0,0.00025469595670168737,11819.0,"(10000.0, 100000.0]"
overall,7,4.0,0.00025469595670168737,11820.0,"(10000.0, 100000.0]"
MR_JARFILE_CTOR_RUNTIME_VERSION_VAL,35,4.0,0.00025469595670168737,11821.0,"(10000.0, 100000.0]"
getTransactionFactory,21,4.0,0.00025469595670168737,11822.0,"(10000.0, 100000.0]"
getTransitiveDependencies,25,4.0,0.00025469595670168737,11823.0,"(10000.0, 100000.0]"
getTransportAuthentication2,27,4.0,0.00025469595670168737,11824.0,"(10000.0, 100000.0]"
WorkspaceBrowser,16,4.0,0.00025469595670168737,11825.0,"(10000.0, 100000.0]"
PoolState,9,4.0,0.00025469595670168737,11826.0,"(10000.0, 100000.0]"
our,3,4.0,0.00025469595670168737,11827.0,"(10000.0, 100000.0]"
getTriggers,11,4.0,0.00025469595670168737,11828.0,"(10000.0, 100000.0]"
otherwise,9,4.0,0.00025469595670168737,11829.0,"(10000.0, 100000.0]"
interruptReloadThread,21,4.0,0.00025469595670168737,11830.0,"(10000.0, 100000.0]"
messageAttributes,17,4.0,0.00025469595670168737,11831.0,"(10000.0, 100000.0]"
otherCandidateField,19,4.0,0.00025469595670168737,11832.0,"(10000.0, 100000.0]"
internal_static_textsecure_ServerCertificate_fieldAccessorTable,63,4.0,0.00025469595670168737,11833.0,"(10000.0, 100000.0]"
internal_static_textsecure_SenderCertificate_fieldAccessorTable,63,4.0,0.00025469595670168737,11834.0,"(10000.0, 100000.0]"
minIdle,7,4.0,0.00025469595670168737,11835.0,"(10000.0, 100000.0]"
minJavaVersion,14,4.0,0.00025469595670168737,11836.0,"(10000.0, 100000.0]"
inputEventStream,16,4.0,0.00025469595670168737,11837.0,"(10000.0, 100000.0]"
OK_LABEL,8,4.0,0.00025469595670168737,11838.0,"(10000.0, 100000.0]"
inferred,8,4.0,0.00025469595670168737,11839.0,"(10000.0, 100000.0]"
URLClassLoader,14,4.0,0.00025469595670168737,11840.0,"(10000.0, 100000.0]"
URLCheck,8,4.0,0.00025469595670168737,11841.0,"(10000.0, 100000.0]"
URICheckEncodingMonitor,23,4.0,0.00025469595670168737,11842.0,"(10000.0, 100000.0]"
newParentArgs,13,4.0,0.00025469595670168737,11843.0,"(10000.0, 100000.0]"
newPageImpl,11,4.0,0.00025469595670168737,11844.0,"(10000.0, 100000.0]"
OBJECT_TYPE_HANDLER,19,4.0,0.00025469595670168737,11845.0,"(10000.0, 100000.0]"
newObject,9,4.0,0.00025469595670168737,11846.0,"(10000.0, 100000.0]"
PEEKED_BEGIN_OBJECT,19,4.0,0.00025469595670168737,11847.0,"(10000.0, 100000.0]"
iae,3,4.0,0.00025469595670168737,11848.0,"(10000.0, 100000.0]"
newFilter,9,4.0,0.00025469595670168737,11849.0,"(10000.0, 100000.0]"
ONE_DAY_MS,10,4.0,0.00025469595670168737,11850.0,"(10000.0, 100000.0]"
PEEKED_BEGIN_ARRAY,18,4.0,0.00025469595670168737,11851.0,"(10000.0, 100000.0]"
inetAddressValidator,20,4.0,0.00025469595670168737,11852.0,"(10000.0, 100000.0]"
iconsByClassSpec,16,4.0,0.00025469595670168737,11853.0,"(10000.0, 100000.0]"
UITask,6,4.0,0.00025469595670168737,11854.0,"(10000.0, 100000.0]"
newInstancesFromHeteroList,26,4.0,0.00025469595670168737,11855.0,"(10000.0, 100000.0]"
newInputStreamDenyingSymlinkAsNeeded,36,4.0,0.00025469595670168737,11856.0,"(10000.0, 100000.0]"
moveFailed,10,4.0,0.00025469595670168737,11857.0,"(10000.0, 100000.0]"
indexes,7,4.0,0.00025469595670168737,11858.0,"(10000.0, 100000.0]"
URLDecoder,10,4.0,0.00025469595670168737,11859.0,"(10000.0, 100000.0]"
httpResponse,12,4.0,0.00025469595670168737,11860.0,"(10000.0, 100000.0]"
PEEKED_NULL,11,4.0,0.00025469595670168737,11861.0,"(10000.0, 100000.0]"
PERCENTAGE,10,4.0,0.00025469595670168737,11862.0,"(10000.0, 100000.0]"
nextBuildNumberToFetch,22,4.0,0.00025469595670168737,11863.0,"(10000.0, 100000.0]"
UnidentifiedAccessChecksum,26,4.0,0.00025469595670168737,11864.0,"(10000.0, 100000.0]"
NonLocalizable,14,4.0,0.00025469595670168737,11865.0,"(10000.0, 100000.0]"
newline,7,4.0,0.00025469595670168737,11866.0,"(10000.0, 100000.0]"
Unclassified,12,4.0,0.00025469595670168737,11867.0,"(10000.0, 100000.0]"
UncheckedIOException,20,4.0,0.00025469595670168737,11868.0,"(10000.0, 100000.0]"
newestTs,8,4.0,0.00025469595670168737,11869.0,"(10000.0, 100000.0]"
NonSerializableSecurityContext,30,4.0,0.00025469595670168737,11870.0,"(10000.0, 100000.0]"
newWorkspacesDir,16,4.0,0.00025469595670168737,11871.0,"(10000.0, 100000.0]"
UberClassLoader,15,4.0,0.00025469595670168737,11872.0,"(10000.0, 100000.0]"
UUIDS,5,4.0,0.00025469595670168737,11873.0,"(10000.0, 100000.0]"
POSTAMBLE,9,4.0,0.00025469595670168737,11874.0,"(10000.0, 100000.0]"
mockitoConstruction,19,4.0,0.00025469595670168737,11875.0,"(10000.0, 100000.0]"
newUpdater,10,4.0,0.00025469595670168737,11876.0,"(10000.0, 100000.0]"
TextTransfer,12,4.0,0.00025469595670168737,11877.0,"(10000.0, 100000.0]"
POPUP,5,4.0,0.00025469595670168737,11878.0,"(10000.0, 100000.0]"
PLUGINS_LISTED,14,4.0,0.00025469595670168737,11879.0,"(10000.0, 100000.0]"
initConfigLink,14,4.0,0.00025469595670168737,11880.0,"(10000.0, 100000.0]"
modern,6,4.0,0.00025469595670168737,11881.0,"(10000.0, 100000.0]"
newFinders,10,4.0,0.00025469595670168737,11882.0,"(10000.0, 100000.0]"
OUT,3,4.0,0.00025469595670168737,11883.0,"(10000.0, 100000.0]"
handleFatalBuildProblem,23,4.0,0.00025469595670168737,11884.0,"(10000.0, 100000.0]"
TransientComputerActionFactory,30,4.0,0.00025469595670168737,11885.0,"(10000.0, 100000.0]"
nColumns,8,4.0,0.00025469595670168737,11886.0,"(10000.0, 100000.0]"
Timing,6,4.0,0.00025469595670168737,11887.0,"(10000.0, 100000.0]"
TransientUserActionFactory,26,4.0,0.00025469595670168737,11888.0,"(10000.0, 100000.0]"
ignoredJenkinsRestOfUrls,24,4.0,0.00025469595670168737,11889.0,"(10000.0, 100000.0]"
OnConstruction,14,4.0,0.00025469595670168737,11890.0,"(10000.0, 100000.0]"
ignoredWarnings,15,4.0,0.00025469595670168737,11891.0,"(10000.0, 100000.0]"
ignoringSymlinks,16,4.0,0.00025469595670168737,11892.0,"(10000.0, 100000.0]"
TransientProjectActionFactory,29,4.0,0.00025469595670168737,11893.0,"(10000.0, 100000.0]"
TransientFingerprintFacetFactory,32,4.0,0.00025469595670168737,11894.0,"(10000.0, 100000.0]"
Operator,8,4.0,0.00025469595670168737,11895.0,"(10000.0, 100000.0]"
identityCertificate,19,4.0,0.00025469595670168737,11896.0,"(10000.0, 100000.0]"
TransientBuildActionFactory,27,4.0,0.00025469595670168737,11897.0,"(10000.0, 100000.0]"
TokenList,9,4.0,0.00025469595670168737,11898.0,"(10000.0, 100000.0]"
TransactionMonitorToolbar,25,4.0,0.00025469595670168737,11899.0,"(10000.0, 100000.0]"
implementationTitle,19,4.0,0.00025469595670168737,11900.0,"(10000.0, 100000.0]"
implementationVersion,21,4.0,0.00025469595670168737,11901.0,"(10000.0, 100000.0]"
nRows,5,4.0,0.00025469595670168737,11902.0,"(10000.0, 100000.0]"
TransactionEndConfirmDialog,27,4.0,0.00025469595670168737,11903.0,"(10000.0, 100000.0]"
importDir,9,4.0,0.00025469595670168737,11904.0,"(10000.0, 100000.0]"
necessary,9,4.0,0.00025469595670168737,11905.0,"(10000.0, 100000.0]"
myViewsTabBar,13,4.0,0.00025469595670168737,11906.0,"(10000.0, 100000.0]"
ignoreBootstrapErrors,21,4.0,0.00025469595670168737,11907.0,"(10000.0, 100000.0]"
mutex,5,4.0,0.00025469595670168737,11908.0,"(10000.0, 100000.0]"
ObservableCommandNumbersToWords,31,4.0,0.00025469595670168737,11909.0,"(10000.0, 100000.0]"
newEnum,7,4.0,0.00025469595670168737,11910.0,"(10000.0, 100000.0]"
idleBeat,8,4.0,0.00025469595670168737,11911.0,"(10000.0, 100000.0]"
idleBeatResultSB,16,4.0,0.00025469595670168737,11912.0,"(10000.0, 100000.0]"
increments,10,4.0,0.00025469595670168737,11913.0,"(10000.0, 100000.0]"
PASSWORD_ENCODER,16,4.0,0.00025469595670168737,11914.0,"(10000.0, 100000.0]"
ThrowsException,15,4.0,0.00025469595670168737,11915.0,"(10000.0, 100000.0]"
TypeCache,9,4.0,0.00025469595670168737,11916.0,"(10000.0, 100000.0]"
idleMinutes,11,4.0,0.00025469595670168737,11917.0,"(10000.0, 100000.0]"
multipleResultSetsEnabled,25,4.0,0.00025469595670168737,11918.0,"(10000.0, 100000.0]"
TimeOnlyTypeHandler,19,4.0,0.00025469595670168737,11919.0,"(10000.0, 100000.0]"
idx1,4,4.0,0.00025469595670168737,11920.0,"(10000.0, 100000.0]"
idx2,4,4.0,0.00025469595670168737,11921.0,"(10000.0, 100000.0]"
PARTLY_CLOUDY,13,4.0,0.00025469595670168737,11922.0,"(10000.0, 100000.0]"
TurnConfiguration,17,4.0,0.00025469595670168737,11923.0,"(10000.0, 100000.0]"
ObjectTypeAdapter,17,4.0,0.00025469595670168737,11924.0,"(10000.0, 100000.0]"
newConn,7,4.0,0.00025469595670168737,11925.0,"(10000.0, 100000.0]"
TrustManager,12,4.0,0.00025469595670168737,11926.0,"(10000.0, 100000.0]"
newCachedThreadPool,19,4.0,0.00025469595670168737,11927.0,"(10000.0, 100000.0]"
Timeline,8,4.0,0.00025469595670168737,11928.0,"(10000.0, 100000.0]"
holdOffBuildUntilUserSave,25,4.0,0.00025469595670168737,11929.0,"(10000.0, 100000.0]"
nextCheck,9,4.0,0.00025469595670168737,11930.0,"(10000.0, 100000.0]"
hits,4,4.0,0.00025469595670168737,11931.0,"(10000.0, 100000.0]"
NOT_COMPUTED,12,4.0,0.00025469595670168737,11932.0,"(10000.0, 100000.0]"
numberOfPermits,15,4.0,0.00025469595670168737,11933.0,"(10000.0, 100000.0]"
numberOfFailures,16,4.0,0.00025469595670168737,11934.0,"(10000.0, 100000.0]"
injected,8,4.0,0.00025469595670168737,11935.0,"(10000.0, 100000.0]"
numberAndDevice,15,4.0,0.00025469595670168737,11936.0,"(10000.0, 100000.0]"
NON_PUBLIC_PARENT,17,4.0,0.00025469595670168737,11937.0,"(10000.0, 100000.0]"
V_SCROLL,8,4.0,0.00025469595670168737,11938.0,"(10000.0, 100000.0]"
numRetryAttempt,15,4.0,0.00025469595670168737,11939.0,"(10000.0, 100000.0]"
hasDefaultProperties,20,4.0,0.00025469595670168737,11940.0,"(10000.0, 100000.0]"
hasDownPage,11,4.0,0.00025469595670168737,11941.0,"(10000.0, 100000.0]"
NOT_USING_THREAD,16,4.0,0.00025469595670168737,11942.0,"(10000.0, 100000.0]"
UniversalTestListener,21,4.0,0.00025469595670168737,11943.0,"(10000.0, 100000.0]"
hasMapper,9,4.0,0.00025469595670168737,11944.0,"(10000.0, 100000.0]"
hasMatchingEnvVars,18,4.0,0.00025469595670168737,11945.0,"(10000.0, 100000.0]"
hasMessage,10,4.0,0.00025469595670168737,11946.0,"(10000.0, 100000.0]"
hasMoreResults,14,4.0,0.00025469595670168737,11947.0,"(10000.0, 100000.0]"
hasNestedResultMap,18,4.0,0.00025469595670168737,11948.0,"(10000.0, 100000.0]"
mismatch,8,4.0,0.00025469595670168737,11949.0,"(10000.0, 100000.0]"
hasNumber,9,4.0,0.00025469595670168737,11950.0,"(10000.0, 100000.0]"
hasParticipant,14,4.0,0.00025469595670168737,11951.0,"(10000.0, 100000.0]"
hasPath,7,4.0,0.00025469595670168737,11952.0,"(10000.0, 100000.0]"
misfireStrategy,15,4.0,0.00025469595670168737,11953.0,"(10000.0, 100000.0]"
VerboseMockInvocationLogger,27,4.0,0.00025469595670168737,11954.0,"(10000.0, 100000.0]"
numeric,7,4.0,0.00025469595670168737,11955.0,"(10000.0, 100000.0]"
nw,2,4.0,0.00025469595670168737,11956.0,"(10000.0, 100000.0]"
ofSeconds,9,4.0,0.00025469595670168737,11957.0,"(10000.0, 100000.0]"
inputArgs,9,4.0,0.00025469595670168737,11958.0,"(10000.0, 100000.0]"
ofMillis,8,4.0,0.00025469595670168737,11959.0,"(10000.0, 100000.0]"
octetList,9,4.0,0.00025469595670168737,11960.0,"(10000.0, 100000.0]"
handleOutputParameters,22,4.0,0.00025469595670168737,11961.0,"(10000.0, 100000.0]"
minToShow,9,4.0,0.00025469595670168737,11962.0,"(10000.0, 100000.0]"
occurred,8,4.0,0.00025469595670168737,11963.0,"(10000.0, 100000.0]"
oc,2,4.0,0.00025469595670168737,11964.0,"(10000.0, 100000.0]"
handleResultSets,16,4.0,0.00025469595670168737,11965.0,"(10000.0, 100000.0]"
VerificationStartedEvent,24,4.0,0.00025469595670168737,11966.0,"(10000.0, 100000.0]"
TarArchiveEntry,15,4.0,0.00025469595670168737,11967.0,"(10000.0, 100000.0]"
NAVIGATED,9,4.0,0.00025469595670168737,11968.0,"(10000.0, 100000.0]"
NAVIGATOR_EDITOR_FULL_NAME,26,4.0,0.00025469595670168737,11969.0,"(10000.0, 100000.0]"
handleTime,10,4.0,0.00025469595670168737,11970.0,"(10000.0, 100000.0]"
objectInputStream,17,4.0,0.00025469595670168737,11971.0,"(10000.0, 100000.0]"
handledRegistries,17,4.0,0.00025469595670168737,11972.0,"(10000.0, 100000.0]"
NCLOB,5,4.0,0.00025469595670168737,11973.0,"(10000.0, 100000.0]"
VerificationDataInOrderImpl,27,4.0,0.00025469595670168737,11974.0,"(10000.0, 100000.0]"
VerificationCollector,21,4.0,0.00025469595670168737,11975.0,"(10000.0, 100000.0]"
NStringTypeHandler,18,4.0,0.00025469595670168737,11976.0,"(10000.0, 100000.0]"
hasReadPermission,17,4.0,0.00025469595670168737,11977.0,"(10000.0, 100000.0]"
hasRemaining,12,4.0,0.00025469595670168737,11978.0,"(10000.0, 100000.0]"
normal,6,4.0,0.00025469595670168737,11979.0,"(10000.0, 100000.0]"
TemplateHashModel,17,4.0,0.00025469595670168737,11980.0,"(10000.0, 100000.0]"
nonEmptyList,12,4.0,0.00025469595670168737,11981.0,"(10000.0, 100000.0]"
initialList,11,4.0,0.00025469595670168737,11982.0,"(10000.0, 100000.0]"
NameableMigrationsBundle,24,4.0,0.00025469595670168737,11983.0,"(10000.0, 100000.0]"
nodePath,8,4.0,0.00025469595670168737,11984.0,"(10000.0, 100000.0]"
nodeList,8,4.0,0.00025469595670168737,11985.0,"(10000.0, 100000.0]"
NavigatorSettingsStorage,24,4.0,0.00025469595670168737,11986.0,"(10000.0, 100000.0]"
UnusedStubbings,15,4.0,0.00025469595670168737,11987.0,"(10000.0, 100000.0]"
UnusedStubbingReporting,23,4.0,0.00025469595670168737,11988.0,"(10000.0, 100000.0]"
Until,5,4.0,0.00025469595670168737,11989.0,"(10000.0, 100000.0]"
healthIntervalInMilliseconds,28,4.0,0.00025469595670168737,11990.0,"(10000.0, 100000.0]"
healthStream,12,4.0,0.00025469595670168737,11991.0,"(10000.0, 100000.0]"
mockedConstruction,18,4.0,0.00025469595670168737,11992.0,"(10000.0, 100000.0]"
NetworkReceivedGauge,20,4.0,0.00025469595670168737,11993.0,"(10000.0, 100000.0]"
nextUpdate,10,4.0,0.00025469595670168737,11994.0,"(10000.0, 100000.0]"
NoClientBindSSLProtocolSocketFactory,36,4.0,0.00025469595670168737,11995.0,"(10000.0, 100000.0]"
NoOverlapCategoryAxis,21,4.0,0.00025469595670168737,11996.0,"(10000.0, 100000.0]"
POURING,7,4.0,0.00025469595670168737,11997.0,"(10000.0, 100000.0]"
historySize,11,4.0,0.00025469595670168737,11998.0,"(10000.0, 100000.0]"
nonMockableReason,17,4.0,0.00025469595670168737,11999.0,"(10000.0, 100000.0]"
PREF_SCRIPTS_EXPORT_OUT_DIR,27,4.0,0.00025469595670168737,12000.0,"(10000.0, 100000.0]"
hasRequest,10,4.0,0.00025469595670168737,12001.0,"(10000.0, 100000.0]"
NUMBER_CHAR_EXP_SIGN,20,4.0,0.00025469595670168737,12002.0,"(10000.0, 100000.0]"
hasRequestId,12,4.0,0.00025469595670168737,12003.0,"(10000.0, 100000.0]"
hasResource,11,4.0,0.00025469595670168737,12004.0,"(10000.0, 100000.0]"
hasResponse,11,4.0,0.00025469595670168737,12005.0,"(10000.0, 100000.0]"
notes,5,4.0,0.00025469595670168737,12006.0,"(10000.0, 100000.0]"
hasSameMethod,13,4.0,0.00025469595670168737,12007.0,"(10000.0, 100000.0]"
NULL_TYPE_HANDLER_MAP,21,4.0,0.00025469595670168737,12008.0,"(10000.0, 100000.0]"
hasServerTimestamp,18,4.0,0.00025469595670168737,12009.0,"(10000.0, 100000.0]"
UserSeedChangeListener,22,4.0,0.00025469595670168737,12010.0,"(10000.0, 100000.0]"
UserRemoteConfigList,20,4.0,0.00025469595670168737,12011.0,"(10000.0, 100000.0]"
miss,4,4.0,0.00025469595670168737,12012.0,"(10000.0, 100000.0]"
notLoaded,9,4.0,0.00025469595670168737,12013.0,"(10000.0, 100000.0]"
TaskThread,10,4.0,0.00025469595670168737,12014.0,"(10000.0, 100000.0]"
hasStatement,12,4.0,0.00025469595670168737,12015.0,"(10000.0, 100000.0]"
hasStatus,9,4.0,0.00025469595670168737,12016.0,"(10000.0, 100000.0]"
hasTypeHandlerForResultObject,29,4.0,0.00025469595670168737,12017.0,"(10000.0, 100000.0]"
normalizedTarget,16,4.0,0.00025469595670168737,12018.0,"(10000.0, 100000.0]"
mockMethodDispatcher,20,4.0,0.00025469595670168737,12019.0,"(10000.0, 100000.0]"
hasVerb,7,4.0,0.00025469595670168737,12020.0,"(10000.0, 100000.0]"
normalizeURI,12,4.0,0.00025469595670168737,12021.0,"(10000.0, 100000.0]"
MARGIN,6,4.0,0.00025469595670168737,12022.0,"(10000.0, 100000.0]"
PrefPageErrorHandle,19,4.0,0.00025469595670168737,12023.0,"(10000.0, 100000.0]"
invalidateJob,13,4.0,0.00025469595670168737,12024.0,"(10000.0, 100000.0]"
mailer,6,4.0,0.00025469595670168737,12025.0,"(10000.0, 100000.0]"
mTimeStep,9,4.0,0.00025469595670168737,12026.0,"(10000.0, 100000.0]"
getLocalHost,12,4.0,0.00025469595670168737,12027.0,"(10000.0, 100000.0]"
getLocalPort,12,4.0,0.00025469595670168737,12028.0,"(10000.0, 100000.0]"
